user_id,age_group,gender,country,device_type,signup_source,signup_date,trial_end_date,subscription_date,cancellation_date,last_active_date,is_premium,free_trial_used,cancelled_subscription,subscription_plan,monthly_cost,payment_method,daily_listening_mins,skip_rate,repeat_play_count,playlist_count
U00801,45-54,Prefer not to say,UK,mobile,referral,2023-03-30,2023-09-27,2023-12-02,2025-04-26,2024-02-11,1,1,1,individual,9.99,paypal,135.0,0.03,18.0,2.0
U01604,25-34,F,UK,desktop,referral,2023-09-30,2023-10-30,2024-02-09,2024-03-30,2023-02-28,1,1,1,family,15.99,card,137.0,0.8,78.0,29.0
U00161,55+,Prefer not to say,Germany,mobile,ad,2021-10-30,,,,2024-02-17,0,0,0,free,0.0,,178.0,0.4,18.0,37.0
U00957,18-24,Other,UK,mobile,,2023-03-30,,2023-06-30,2023-08-30,2024-03-30,1,0,1,student,4.99,google_pay,155.0,0.24,95.0,20.0
U01187,,M,Germany,desktop,referral,2021-09-27,,2021-10-30,2023-05-30,2023-12-02,1,0,1,individual,9.99,paypal,159.0,0.96,1.0,41.0
U00822,25-34,F,Brazil,desktop,referral,,2023-04-30,2023-09-10,,2023-01-19,1,1,0,student,4.99,card,138.0,0.46,87.0,36.0
U01740,45-54,Other,US,desktop,ad,2022-06-19,,2022-10-10,,2023-03-30,1,0,0,student,4.99,google_pay,76.0,0.29,7.0,10.0
U00878,18-24,Prefer not to say,UK,mobile,social_media,2022-09-01,,2023-03-30,,2024-04-16,1,0,0,individual,9.99,card,134.0,0.75,30.0,19.0
U00914,,M,Canada,desktop,social_media,2021-03-30,2021-03-30,2021-10-30,2023-01-30,2024-09-30,1,1,1,family,15.99,card,87.0,0.74,31.0,6.0
U00153,35-44,Prefer not to say,Germany,mobile,organic,2022-03-30,,2022-05-30,2023-03-21,2024-05-18,1,0,1,individual,9.99,google_pay,87.0,0.62,51.0,24.0
U01903,45-54,F,Australia,mobile,referral,2021-10-14,2021-03-30,2022-03-30,,2023-03-30,1,1,0,individual,9.99,,64.0,0.11,25.0,29.0
U01839,25-34,Prefer not to say,France,mobile,organic,2023-05-15,2023-03-30,,,2024-01-10,0,1,0,free,0.0,,135.0,0.8,54.0,29.0
U00510,25-34,Prefer not to say,UK,mobile,referral,2023-04-30,2023-06-05,2023-07-27,2024-08-15,2023-11-16,1,1,1,family,15.99,paypal,109.0,0.48,57.0,6.0
U01136,55+,Prefer not to say,UK,mobile,organic,2022-07-30,2022-07-31,2022-07-30,,2024-08-07,1,1,0,family,15.99,,180.0,0.88,32.0,45.0
U01251,45-54,F,US,mobile,social_media,2021-06-26,2021-07-26,,,2024-11-06,0,1,0,free,0.0,,6.0,0.45,18.0,50.0
U01722,55+,M,India,tablet,,2023-03-30,2023-11-30,,,2024-05-10,0,1,0,free,0.0,,154.0,0.41,41.0,24.0
U00104,35-44,M,UK,mobile,ad,2021-12-02,2021-03-30,2021-02-21,2023-01-14,2023-07-15,1,1,1,student,4.99,card,101.0,0.29,,18.0
U01446,25-34,Prefer not to say,France,mobile,,2023-08-02,2023-01-09,2023-05-11,,2024-07-30,1,1,0,family,15.99,card,109.0,0.32,79.0,30.0
U01444,18-24,M,Canada,mobile,,2023-11-27,2023-03-30,2023-03-30,,2024-05-19,1,1,0,student,4.99,card,134.0,0.31,2.0,7.0
U01800,35-44,F,UK,smart_tv,referral,2023-09-20,,2023-10-12,2025-10-01,2024-11-30,1,0,1,student,4.99,google_pay,82.0,0.17,,31.0
U00587,45-54,Prefer not to say,US,tablet,ad,2022-10-11,,2023-02-10,2025-08-02,2024-06-21,1,0,1,family,15.99,google_pay,0.0,0.12,91.0,5.0
U01831,55+,M,US,mobile,referral,2021-11-28,,2022-03-30,,2024-10-30,1,0,0,individual,9.99,google_pay,126.0,0.38,60.0,42.0
U01144,35-44,Other,UK,mobile,organic,2021-02-28,2021-03-30,2021-07-18,,2023-03-30,1,1,0,student,4.99,,39.0,0.69,50.0,16.0
U00054,45-54,,UK,mobile,referral,2023-10-30,,2024-03-30,2025-03-17,2023-03-30,1,0,1,family,15.99,google_pay,21.0,0.13,89.0,6.0
U00152,25-34,Other,UK,mobile,,2023-12-06,2024-05-01,2024-05-30,,2024-04-30,1,1,0,individual,9.99,paypal,180.0,0.61,73.0,38.0
U00404,55+,Other,US,desktop,social_media,2021-04-30,,2021-07-20,2021-09-30,2024-06-30,1,0,1,student,4.99,paypal,173.0,,39.0,14.0
U00208,18-24,F,Brazil,mobile,ad,2022-08-08,2022-03-30,2023-03-30,2023-10-09,2023-06-16,1,1,1,family,15.99,card,77.0,0.9,41.0,
U01964,25-34,Prefer not to say,Australia,mobile,,2022-12-20,2023-01-19,,,2024-10-15,0,1,0,free,0.0,,119.0,0.21,2.0,47.0
U01683,18-24,F,US,desktop,social_media,2022-02-05,,2022-05-08,2023-01-04,2023-03-30,1,0,1,individual,9.99,paypal,96.0,0.76,77.0,32.0
U01123,55+,Other,UK,mobile,organic,2021-04-08,,2021-03-30,2021-11-13,2024-02-28,1,0,1,family,15.99,paypal,14.0,0.87,21.0,33.0
U01812,,M,US,mobile,ad,2023-09-25,2023-10-25,2024-03-30,,2023-03-30,1,1,0,individual,9.99,google_pay,60.0,0.05,48.0,18.0
U00009,45-54,Prefer not to say,,mobile,,2023-06-30,,2023-07-15,2024-02-29,2023-08-02,1,0,1,,15.99,apple_pay,54.0,0.98,4.0,15.0
U01015,25-34,M,India,mobile,referral,2021-04-09,,2021-08-31,2022-01-30,2023-04-25,1,0,1,family,15.99,card,56.0,0.96,91.0,38.0
U01860,45-54,Prefer not to say,France,mobile,ad,2022-11-30,2022-03-30,2023-03-25,2025-03-30,2024-04-30,1,1,1,student,4.99,paypal,19.0,0.45,74.0,19.0
U01061,35-44,F,Brazil,mobile,organic,2022-07-10,2022-03-30,2023-03-24,,2024-03-30,1,1,0,student,4.99,apple_pay,46.0,0.18,2.0,0.0
U00453,18-24,F,UK,mobile,referral,2022-06-30,2022-07-30,2022-08-30,2022-09-25,2024-07-13,1,1,1,individual,9.99,apple_pay,131.0,0.6,10.0,34.0
U01676,18-24,F,UK,mobile,organic,2021-04-08,2021-03-09,2021-08-04,,2023-05-30,1,1,0,student,4.99,google_pay,3.0,0.36,,29.0
U00254,45-54,Other,India,desktop,organic,2021-03-30,2021-08-30,2021-03-30,,2024-12-30,1,1,0,individual,9.99,apple_pay,153.0,0.94,40.0,13.0
U01328,45-54,,UK,desktop,ad,2021-07-30,2021-08-30,2021-12-21,,2023-03-30,1,1,0,family,15.99,google_pay,29.0,0.12,44.0,14.0
U00897,18-24,M,Germany,mobile,ad,2022-03-30,,2022-07-23,2023-03-30,2024-03-30,1,0,1,individual,9.99,google_pay,172.0,0.76,79.0,43.0
U01795,18-24,Prefer not to say,Brazil,desktop,referral,2022-03-30,2022-04-21,,,2023-12-30,0,1,0,free,0.0,,130.0,0.39,27.0,18.0
U00881,55+,M,UK,desktop,social_media,2023-05-12,,2023-06-03,,2024-12-30,1,0,0,family,15.99,apple_pay,87.0,0.36,50.0,10.0
U01596,55+,M,US,mobile,,2022-03-30,2022-03-26,2022-03-30,,2024-03-30,1,1,0,individual,9.99,apple_pay,71.0,0.03,73.0,24.0
U01958,35-44,Prefer not to say,UK,desktop,referral,2023-05-30,,,,2024-04-15,0,0,0,free,0.0,,134.0,0.02,56.0,
U00624,55+,Prefer not to say,US,tablet,social_media,2023-09-20,,2024-06-03,2024-11-30,2023-11-05,1,0,1,family,15.99,paypal,140.0,0.65,75.0,38.0
U00346,55+,M,UK,smart_tv,organic,2023-07-30,,2023-12-30,2025-06-24,2024-09-30,1,0,1,student,4.99,card,83.0,0.25,24.0,23.0
U01762,55+,Other,Australia,desktop,social_media,2022-08-10,2022-11-07,2023-01-24,2023-10-30,2024-10-30,1,1,1,student,4.99,paypal,148.0,0.2,82.0,11.0
U00263,55+,F,UK,smart_tv,,2021-07-15,2021-08-14,2021-12-12,,2024-03-30,1,1,0,individual,9.99,paypal,21.0,0.16,48.0,14.0
U01635,25-34,F,India,mobile,ad,,,2021-06-14,2022-06-30,2023-03-30,1,0,1,student,4.99,google_pay,133.0,0.93,,13.0
U01322,25-34,Prefer not to say,Brazil,,organic,2021-01-26,,2021-07-25,,2023-03-30,1,0,0,family,15.99,google_pay,99.0,0.51,59.0,17.0
U01439,45-54,,UK,mobile,referral,2023-07-13,,,,2024-11-19,0,0,0,free,0.0,,94.0,0.03,64.0,2.0
U00151,45-54,F,US,mobile,referral,2022-02-25,,2022-03-30,,2023-08-21,1,0,0,family,15.99,google_pay,118.0,,74.0,17.0
U00473,45-54,F,Germany,mobile,referral,2022-12-14,2023-01-13,2022-12-21,,2023-08-06,1,1,0,student,4.99,google_pay,27.0,0.45,,10.0
U00641,18-24,Prefer not to say,UK,mobile,,2023-02-20,2023-03-22,2023-03-30,,2024-04-26,1,1,0,student,4.99,apple_pay,65.0,0.12,58.0,48.0
U00872,45-54,Prefer not to say,Canada,mobile,organic,2022-03-30,2022-06-23,,,2023-04-28,0,1,0,free,0.0,,107.0,0.3,81.0,48.0
U01952,55+,F,Australia,,,2022-07-03,2022-04-06,,,2023-11-30,0,1,0,,0.0,,157.0,0.88,67.0,28.0
U00551,35-44,Other,US,mobile,,2021-03-30,,,,2024-01-14,0,0,0,free,0.0,,111.0,0.22,5.0,42.0
U01842,25-34,Prefer not to say,UK,mobile,ad,2022-02-26,2022-03-28,2022-03-30,2024-01-14,2023-08-07,1,1,1,individual,9.99,google_pay,42.0,0.26,70.0,3.0
U00929,55+,F,US,mobile,organic,2023-10-23,,2023-12-30,2025-03-23,2024-10-12,1,0,1,individual,9.99,apple_pay,144.0,0.88,87.0,1.0
U00489,25-34,M,Brazil,desktop,,2023-02-28,2023-03-30,2023-04-30,2023-03-30,2023-07-18,1,1,1,,4.99,apple_pay,167.0,0.61,68.0,13.0
U01735,18-24,Other,UK,mobile,referral,2023-02-28,,,,2023-01-30,0,0,0,free,0.0,,48.0,0.12,91.0,30.0
U01876,25-34,Other,UK,mobile,ad,2021-08-12,2021-09-11,2021-10-13,2023-03-30,2023-09-30,1,1,1,individual,9.99,paypal,117.0,0.58,,
U01172,18-24,F,UK,tablet,social_media,2021-12-23,2022-03-30,2022-03-30,2022-04-30,2023-08-23,1,1,1,family,15.99,card,13.0,0.91,46.0,15.0
U00147,25-34,F,UK,mobile,referral,2023-03-30,,2023-03-08,,2024-08-30,1,0,0,individual,9.99,apple_pay,27.0,0.59,8.0,12.0
U01764,55+,F,India,mobile,social_media,2021-05-30,2021-03-30,2021-06-27,,2023-01-21,1,1,0,family,15.99,paypal,1.0,0.86,84.0,3.0
U02000,25-34,Other,UK,desktop,organic,2022-05-05,2022-06-30,2022-05-30,,2023-01-19,1,1,0,student,4.99,apple_pay,169.0,0.59,16.0,23.0
U00403,18-24,Prefer not to say,UK,desktop,social_media,2022-08-30,,2022-09-17,,2024-03-16,1,0,0,family,,paypal,21.0,0.7,99.0,50.0
U00955,35-44,M,UK,desktop,ad,2023-10-04,2023-03-30,2024-02-06,,2023-09-30,1,1,0,student,4.99,card,125.0,0.21,57.0,5.0
U01948,35-44,Other,UK,desktop,ad,2023-03-09,,2023-08-30,2025-07-30,2024-02-03,1,0,1,student,4.99,card,89.0,0.28,60.0,44.0
U00660,45-54,Other,UK,desktop,,,,2021-12-08,2022-09-30,2024-11-04,1,0,1,family,15.99,card,151.0,0.35,61.0,8.0
U01373,18-24,M,UK,tablet,referral,2023-03-30,2023-05-02,2023-03-05,2023-08-29,2024-03-30,1,1,1,student,4.99,apple_pay,45.0,0.74,64.0,41.0
U00464,,Other,India,mobile,,2023-02-09,2023-11-03,2023-03-30,,2024-09-08,1,1,0,student,4.99,,175.0,0.71,98.0,8.0
U01350,35-44,M,,desktop,organic,2021-07-06,2021-08-05,,,2024-08-24,0,1,0,free,0.0,,136.0,0.0,98.0,27.0
U00187,35-44,F,France,tablet,referral,2022-02-28,,2022-06-19,2024-05-14,2024-03-30,1,0,1,family,15.99,paypal,160.0,,2.0,27.0
U01148,35-44,F,UK,desktop,,2021-03-28,,2021-03-30,2023-03-30,2024-03-21,1,0,1,,4.99,apple_pay,68.0,0.29,31.0,49.0
U01225,35-44,M,India,desktop,,,2022-12-10,,,2024-06-24,0,1,0,free,,,12.0,0.64,3.0,39.0
U00609,25-34,Other,UK,desktop,referral,2023-06-02,2023-08-03,2023-06-30,2024-12-30,2023-07-30,1,1,1,individual,9.99,google_pay,109.0,0.92,73.0,13.0
U00144,25-34,M,UK,,,2022-03-30,,2022-09-30,2022-10-30,2024-04-01,1,0,1,student,4.99,google_pay,145.0,0.78,17.0,29.0
U00752,,,Australia,mobile,,2023-04-23,,,,,0,0,0,free,0.0,,98.0,0.86,97.0,21.0
U01535,45-54,Prefer not to say,,mobile,ad,2022-12-25,,2023-03-30,,2023-01-30,1,0,0,family,15.99,google_pay,147.0,0.75,52.0,4.0
U00982,25-34,M,UK,mobile,ad,2022-04-30,,2022-06-24,2023-05-14,2024-12-03,1,0,1,student,4.99,google_pay,45.0,0.13,37.0,40.0
U00198,35-44,F,UK,mobile,ad,2022-03-30,,2022-03-30,,,1,0,0,family,15.99,card,60.0,0.62,,28.0
U01634,25-34,Prefer not to say,France,mobile,organic,2023-06-30,2023-07-30,2023-10-12,,2023-03-30,1,1,0,individual,9.99,google_pay,18.0,0.5,63.0,
U00884,35-44,Other,UK,desktop,ad,2023-03-30,,2023-03-30,,2024-01-06,1,0,0,family,15.99,apple_pay,132.0,0.12,21.0,44.0
U00280,35-44,M,US,smart_tv,referral,2023-06-16,2023-07-16,2023-07-27,2023-11-28,2023-03-30,1,1,1,student,4.99,apple_pay,125.0,,37.0,36.0
U00294,18-24,Other,US,desktop,social_media,2022-05-10,,2022-11-03,2023-03-30,2024-05-30,1,0,1,student,4.99,apple_pay,103.0,0.13,69.0,38.0
U01889,35-44,Other,UK,mobile,social_media,2023-03-30,,2023-03-30,2024-03-30,2023-10-12,1,0,1,family,15.99,card,156.0,0.19,97.0,47.0
U00401,45-54,F,US,mobile,referral,2021-01-21,,2021-01-26,,2023-03-30,1,0,0,student,4.99,google_pay,,0.22,20.0,40.0
U00123,55+,Prefer not to say,UK,smart_tv,referral,2023-03-30,,,,2023-09-14,0,0,0,free,0.0,,14.0,0.51,63.0,30.0
U01208,25-34,Other,US,mobile,ad,2021-09-07,,2021-10-22,2022-12-18,2024-03-30,1,0,1,family,,google_pay,148.0,0.13,65.0,35.0
U00203,45-54,Other,US,tablet,ad,2021-07-24,2021-03-30,2021-08-15,,2023-09-30,1,1,0,family,15.99,google_pay,162.0,0.95,3.0,16.0
U01463,18-24,M,US,mobile,,2022-01-30,2022-03-01,2022-03-30,,2023-06-24,1,1,0,individual,9.99,paypal,61.0,0.69,31.0,33.0
U00836,55+,Other,India,mobile,ad,2022-12-04,,2023-01-02,2024-06-15,2024-04-06,1,0,1,,15.99,google_pay,120.0,0.44,36.0,44.0
U00247,18-24,Other,UK,mobile,ad,2023-08-14,,,,2024-04-30,0,0,0,free,0.0,,46.0,,39.0,2.0
U01440,,Other,India,desktop,ad,2022-02-28,2022-03-04,2022-03-30,,2024-03-30,1,1,0,family,15.99,paypal,121.0,1.0,30.0,46.0
U01734,25-34,,Brazil,tablet,referral,2022-03-30,2022-06-22,,,2024-02-29,0,1,0,free,0.0,,38.0,0.81,16.0,19.0
U01815,18-24,F,UK,mobile,ad,2022-02-14,,,,2024-03-18,0,0,0,free,0.0,,52.0,0.95,,50.0
U01971,25-34,Prefer not to say,India,tablet,,2023-07-03,,,,2023-11-05,0,0,0,free,0.0,,164.0,0.12,21.0,3.0
U01708,55+,F,India,mobile,organic,2022-06-27,2022-07-27,,,2023-05-03,0,1,0,free,0.0,,167.0,0.78,1.0,46.0
U01950,25-34,M,UK,mobile,social_media,2022-03-30,2022-04-24,2022-08-13,2023-06-01,2024-09-30,1,1,1,individual,9.99,google_pay,69.0,0.68,10.0,31.0
U01154,18-24,M,UK,smart_tv,organic,2023-08-31,,2023-10-17,2024-09-02,2024-02-06,1,0,1,family,15.99,,16.0,0.64,,43.0
U01662,18-24,Other,UK,mobile,social_media,,2023-03-07,,,2023-08-20,0,1,0,free,0.0,,15.0,0.49,78.0,30.0
U01427,18-24,Other,UK,desktop,ad,2021-08-30,,2022-01-30,,,1,0,0,family,15.99,apple_pay,111.0,0.53,13.0,35.0
U00385,35-44,Other,India,mobile,ad,2023-05-29,2023-06-28,2023-07-06,,2024-05-30,1,1,0,individual,9.99,google_pay,10.0,0.34,66.0,23.0
U01856,35-44,Prefer not to say,US,tablet,social_media,2021-06-16,2021-03-30,,,2024-07-11,0,1,0,free,0.0,,49.0,0.95,59.0,7.0
U01760,35-44,F,UK,mobile,organic,2021-11-26,2021-12-26,,,2023-08-13,0,1,0,free,0.0,,156.0,0.34,88.0,4.0
U00855,45-54,Other,US,desktop,organic,2023-02-03,2023-03-30,2023-05-18,2023-07-23,,1,1,1,family,15.99,card,65.0,0.21,22.0,49.0
U01590,45-54,Other,US,tablet,social_media,2021-07-05,,2021-07-14,2021-03-30,2023-12-05,1,0,1,family,15.99,paypal,108.0,0.62,,7.0
U00220,18-24,Other,UK,mobile,organic,2021-03-30,,2021-03-30,2023-05-04,2023-12-30,1,0,1,individual,9.99,paypal,10.0,0.65,39.0,17.0
U00642,18-24,Prefer not to say,Canada,mobile,social_media,2021-06-13,2021-07-30,2021-09-30,2022-11-30,2023-07-08,1,1,1,student,4.99,paypal,109.0,0.73,56.0,17.0
U00002,55+,Other,UK,tablet,,2023-06-09,,,,2023-07-30,0,0,0,free,0.0,,,0.51,96.0,41.0
U00113,55+,M,UK,mobile,,2021-05-30,,2021-09-30,2022-03-30,2024-12-24,1,0,1,individual,9.99,apple_pay,102.0,0.1,47.0,10.0
U00699,25-34,F,UK,tablet,ad,2023-02-04,,2023-04-15,,2024-03-30,1,0,0,student,4.99,google_pay,53.0,0.79,86.0,12.0
U01986,18-24,M,France,,organic,2023-07-11,2023-08-10,2023-09-30,,2024-09-25,1,1,0,individual,,,128.0,0.94,62.0,26.0
U00952,35-44,Prefer not to say,UK,desktop,,2022-05-04,2022-05-30,,,2024-10-18,0,1,0,free,0.0,,30.0,0.01,89.0,1.0
U01649,55+,M,UK,desktop,organic,2021-04-30,,2021-06-30,,2024-01-31,1,0,0,individual,9.99,paypal,39.0,0.6,4.0,23.0
U01637,55+,M,India,tablet,organic,2021-01-13,2021-12-02,,,2023-07-17,0,1,0,free,0.0,,170.0,0.63,19.0,36.0
U01810,55+,Other,US,mobile,ad,2023-12-25,2024-01-24,2024-02-13,,2023-11-29,1,1,0,individual,9.99,paypal,62.0,0.46,37.0,6.0
U01411,25-34,M,UK,desktop,,2021-07-08,2021-09-30,2021-12-25,,2024-10-18,1,1,0,student,4.99,google_pay,67.0,0.69,71.0,9.0
U01410,18-24,M,India,,ad,2023-12-18,,2024-02-20,,2023-01-30,1,0,0,family,15.99,google_pay,151.0,0.09,85.0,
U01534,45-54,M,US,desktop,ad,2022-03-30,,2023-03-30,2024-03-30,2023-12-05,1,0,1,student,4.99,apple_pay,66.0,0.78,87.0,30.0
U01292,25-34,Prefer not to say,US,tablet,social_media,2023-05-01,2023-02-04,2023-01-28,2025-01-11,2023-12-03,1,1,1,family,15.99,card,106.0,0.58,81.0,49.0
U01873,55+,F,UK,mobile,social_media,2023-03-30,,2023-09-25,2025-05-14,2024-03-20,1,0,1,individual,9.99,apple_pay,7.0,0.22,82.0,28.0
U00442,18-24,M,Germany,desktop,ad,2021-08-30,2021-09-22,2021-08-10,,2023-03-03,1,1,0,family,15.99,card,35.0,0.24,48.0,37.0
U01521,18-24,M,UK,mobile,referral,2021-03-30,,2021-12-30,,2023-02-15,1,0,0,student,4.99,card,153.0,0.09,43.0,24.0
U01137,45-54,Other,UK,desktop,ad,2022-03-30,,2022-05-30,,2023-03-30,1,0,0,family,15.99,apple_pay,88.0,0.21,11.0,40.0
U01716,25-34,M,UK,tablet,social_media,2023-10-05,,2024-01-26,2025-09-21,2023-08-04,1,0,1,student,4.99,apple_pay,161.0,,26.0,18.0
U01257,18-24,M,US,mobile,ad,2023-12-14,,2024-03-30,,2023-08-01,1,0,0,student,4.99,apple_pay,145.0,0.14,62.0,0.0
U01931,55+,Prefer not to say,Australia,mobile,organic,2023-07-27,,,,2024-03-30,0,0,0,free,0.0,,180.0,0.42,23.0,37.0
U01632,25-34,M,Brazil,tablet,referral,2022-10-25,,2023-02-28,,2023-03-30,1,0,0,family,15.99,card,19.0,0.71,14.0,50.0
U01696,25-34,Prefer not to say,Australia,smart_tv,organic,2022-12-19,2023-01-18,2023-04-01,2025-01-30,,1,1,1,student,4.99,card,32.0,0.81,85.0,7.0
U01398,45-54,,Australia,mobile,organic,2022-03-30,2022-04-21,,,,0,1,0,free,0.0,,37.0,,7.0,3.0
U00664,35-44,F,UK,mobile,ad,2023-07-18,2023-08-17,,,2023-01-07,0,1,0,free,0.0,,132.0,0.48,,22.0
U01902,18-24,Prefer not to say,UK,mobile,,2021-08-30,,2021-03-30,,2023-03-30,1,0,0,family,15.99,google_pay,70.0,0.24,89.0,18.0
U01258,35-44,Other,UK,smart_tv,,2023-05-29,,2023-04-08,,2023-10-30,1,0,0,student,4.99,apple_pay,140.0,0.88,48.0,41.0
U01836,25-34,Other,UK,mobile,referral,2022-02-07,2022-03-30,,,2024-07-30,0,1,0,free,0.0,,,,64.0,45.0
U01701,35-44,Prefer not to say,Germany,mobile,social_media,2023-08-17,,2023-09-30,,2024-03-30,1,0,0,individual,9.99,card,5.0,0.09,27.0,35.0
U00318,25-34,Prefer not to say,US,mobile,referral,2022-01-12,2022-02-28,2022-02-28,,2024-05-15,1,1,0,family,15.99,google_pay,9.0,0.68,79.0,
U00649,45-54,Prefer not to say,France,mobile,organic,2022-03-30,,2023-08-03,2024-03-30,2024-03-02,1,0,1,individual,9.99,apple_pay,141.0,0.52,26.0,7.0
U01435,45-54,,Germany,tablet,ad,2021-10-25,2021-03-30,2021-12-25,2023-03-30,2023-03-30,1,1,1,family,15.99,paypal,11.0,0.93,9.0,23.0
U01480,25-34,Prefer not to say,Brazil,mobile,,2023-03-30,,2023-03-30,,2024-04-30,1,0,0,individual,,apple_pay,148.0,,,37.0
U00710,18-24,Prefer not to say,UK,mobile,social_media,2023-05-17,,,,2024-02-01,0,0,0,,0.0,,29.0,0.78,52.0,25.0
U01383,,Other,US,mobile,ad,2021-03-30,2021-12-30,2022-05-09,2023-10-30,2023-06-07,1,1,1,individual,9.99,apple_pay,161.0,0.07,,1.0
U01283,25-34,Prefer not to say,UK,,,2023-03-30,,2023-11-17,,2024-03-30,1,0,0,student,4.99,google_pay,170.0,0.19,5.0,1.0
U01769,25-34,Other,UK,desktop,,2022-01-30,2022-02-21,2022-03-31,2022-08-27,2023-05-29,1,1,1,individual,9.99,apple_pay,126.0,0.39,88.0,39.0
U00973,18-24,F,UK,mobile,organic,2021-04-30,,2021-06-30,2023-03-30,2023-04-30,1,0,1,student,4.99,google_pay,164.0,0.17,77.0,42.0
U00628,18-24,Other,India,mobile,organic,2021-12-12,,2022-03-30,2022-09-30,2023-12-30,1,0,1,student,4.99,card,46.0,0.58,81.0,41.0
U00633,55+,M,US,mobile,ad,2021-03-30,,2022-06-30,,,1,0,0,family,15.99,google_pay,,0.21,4.0,35.0
U01307,18-24,Other,France,mobile,ad,2021-05-15,2021-06-30,2021-10-09,2023-03-02,2024-02-18,1,1,1,family,15.99,paypal,86.0,0.08,66.0,29.0
U01401,35-44,F,UK,mobile,ad,2022-08-20,2022-03-30,,,,0,1,0,free,0.0,,155.0,0.54,49.0,17.0
U01409,55+,Other,UK,mobile,organic,2022-05-23,,2022-09-10,2023-03-30,2023-07-08,1,0,1,family,15.99,card,39.0,0.79,23.0,34.0
U01249,35-44,Prefer not to say,US,mobile,social_media,2021-01-28,,2021-02-28,2022-06-30,2023-03-30,1,0,1,family,15.99,paypal,90.0,0.68,53.0,32.0
U01255,25-34,Other,US,smart_tv,organic,2023-02-23,,2023-06-26,2025-05-03,2023-03-30,1,0,1,family,15.99,,110.0,0.56,17.0,7.0
U01497,55+,Prefer not to say,Canada,tablet,organic,2022-03-30,2022-06-30,2022-08-23,2024-03-30,2023-10-02,1,1,1,student,4.99,google_pay,7.0,0.75,83.0,3.0
U01372,35-44,M,Germany,mobile,ad,2021-03-30,,2021-07-21,2022-09-11,2024-07-19,1,0,1,family,15.99,apple_pay,76.0,0.97,55.0,12.0
U01530,35-44,Other,UK,mobile,,2023-04-30,2023-05-30,2023-03-07,,2024-03-30,1,1,0,family,15.99,apple_pay,85.0,0.58,72.0,46.0
U01664,25-34,M,US,mobile,ad,2021-12-14,,,,2023-03-02,0,0,0,free,0.0,,27.0,0.19,7.0,33.0
U01355,18-24,F,UK,mobile,,2022-07-09,2022-10-30,2022-10-30,,2023-08-30,1,1,0,student,4.99,card,11.0,,14.0,21.0
U01822,35-44,F,US,mobile,ad,2022-03-30,2022-10-09,,,2024-12-28,0,1,0,free,,,16.0,0.72,66.0,17.0
U01997,18-24,M,,tablet,,2022-12-23,2023-01-22,2023-04-30,2024-03-30,2023-11-12,1,1,1,student,4.99,google_pay,109.0,0.19,18.0,0.0
U01970,35-44,M,UK,desktop,,2021-03-30,,2022-01-09,,2024-03-30,1,0,0,individual,9.99,paypal,14.0,0.27,16.0,23.0
U01644,45-54,M,UK,,referral,2022-01-15,2022-02-28,,,2023-01-30,0,1,0,free,0.0,,48.0,0.86,11.0,31.0
U01916,45-54,Other,India,mobile,,2022-03-02,2022-04-01,2022-05-16,2023-12-03,2024-04-18,1,1,1,individual,9.99,apple_pay,66.0,0.05,84.0,9.0
U00796,55+,F,UK,mobile,organic,2023-01-05,2023-02-28,,,2023-11-30,0,1,0,free,0.0,,,0.78,14.0,41.0
U00646,55+,Other,UK,mobile,ad,2023-06-15,2023-07-30,2023-11-12,,2023-03-30,1,1,0,student,4.99,apple_pay,178.0,0.76,19.0,8.0
U01013,55+,Prefer not to say,Australia,mobile,ad,2022-12-30,2023-01-30,2023-01-18,,2023-08-25,1,1,0,individual,9.99,,95.0,0.56,28.0,4.0
U01906,18-24,Other,,desktop,referral,2022-02-28,2022-03-30,,,2023-11-19,0,1,0,free,0.0,,135.0,0.24,50.0,12.0
U00557,35-44,Other,France,mobile,ad,2021-01-30,,,,,0,0,0,free,0.0,,105.0,0.07,88.0,39.0
U00682,55+,Prefer not to say,UK,desktop,referral,2023-11-22,2023-12-22,2024-02-13,2024-10-20,2024-03-12,1,1,1,individual,9.99,google_pay,78.0,0.11,56.0,50.0
U00578,25-34,,UK,desktop,ad,2021-04-15,2021-05-30,2021-10-30,2023-07-30,2024-03-26,1,1,1,student,4.99,google_pay,80.0,0.28,10.0,20.0
U01820,55+,M,France,mobile,ad,2022-10-16,2022-11-15,2023-02-19,,2024-11-20,1,1,0,individual,9.99,,102.0,0.94,63.0,48.0
U01110,18-24,Prefer not to say,US,desktop,referral,2022-03-01,2022-02-02,2022-05-30,,2024-10-24,1,1,0,family,15.99,apple_pay,25.0,0.12,94.0,11.0
U01267,18-24,F,UK,desktop,ad,2022-03-30,2022-04-03,2022-04-19,2024-03-30,2023-07-08,1,1,1,student,4.99,google_pay,116.0,0.56,71.0,12.0
U01723,25-34,,UK,desktop,,2021-11-17,2021-12-17,2021-12-26,,2024-12-10,1,1,0,individual,9.99,card,59.0,0.84,13.0,17.0
U01184,35-44,Prefer not to say,UK,tablet,ad,2023-03-30,2023-02-05,2023-03-30,,2023-10-30,1,1,0,individual,9.99,google_pay,61.0,0.32,3.0,28.0
U00525,25-34,Prefer not to say,Australia,desktop,social_media,2023-03-15,2023-03-30,2023-07-27,,2024-05-30,1,1,0,family,15.99,paypal,,0.14,9.0,7.0
