track_id,track_name,artist_name,album_name,popularity,duration_ms,explicit,release_date,genre
ROC00406,Type Black,Radiohead,Seat Mind,61,225680.0,True,05-19-2015,ROCK
ROC01037,Follow Control,The Killers,Author Space,55,268893.0,,15/10/2023,Rock
R-N01057,North Act,H.E.R.,Step West,58,197415.0,clean,2022-11-18,rnb
HIP01062,Or Measure,Nicki Minaj,Art Resource,63,228335.0,True,02-13-2017,hip-hop
HIP01675,House Sort,Travis Scott,Foot Mission,63,155832.0,0,Oct 2020,hip-hop
ELE01596,,Aphex Twin,Idea Soldier,59,186433.0,,2021,Electronic
R-N02235,Kind Never,H.E.R.,Surface Century,71,262493.0,0,,rnb
ROC00934,Just Instead,Foo Fighters,,69,158356.0,0,2023-04-14,Rock Music
ROC00984,Fire Management,Coldplay,Activity Bring,53,208020.0,True,2021-07-04,ROCK
POP01419,Establish Baby,Harry Styles,Never Seat,78,178389.0,,Sep 2019,
HIP02826,Only Although,Cardi B,Theory Decide,69,269231.0,False,,hip-hop
ELE00566,Firm War,Martin Garrix,Might Security,101,185467.0,1,2015-12-15,Electronic
ELE01628,,,Adult Take,62,176537.0,False,24/12/2024,EDM
POP01944,Put Quite,Olivia Rodrigo,,79,250787.0,no,10-05-2020,
R-N00391,Spend Go,Ella Mai,Wait Ability,82,266719.0,False,16/06/2015,r&b
R-N00432,Compare Clearly,H.E.R.,Investment Current,54,247255.0,False,01-22-2020,rnb
ROC01940,Certainly Clear,Arctic Monkeys,Structure Ability,47,257740.0,0,2022-07-05,rock
POP00394,Any After,Harry Styles,Series Knowledge,82,180753.0,False,12/05/2017,pop music
POP00375,Surface Know,Billie Eilish,Statement Child,69,216918.0,True,13/01/2019,pop
R-N02185,Reason Win,The Weeknd,Hotel Sea,69,254360.0,True,May 2017,r-n-b
R-N02241,Still Sport,Frank Ocean,Give Throw,65,223535.0,no,,r&b
ELE01041,,Bicep,Behavior Cultural,53,153028.0,no,,electronic
POP01587,Public Wide,Taylor Swift,Without Try,,195145.0,0,Feb 2020,POP
R-N02337,Plant You,Frank Ocean,Cause Trip,62,188693.0,0,2022-04-08,rnb
R-N01360,Set True,H.E.R.,Culture Professional,65,233887.0,,05-27-2020,r-n-b
HIP01651,East He,J. Cole,Trouble Conference,74,205252.0,explicit,2015-07-26,hip-hop
R-N02200,Thousand Several,Frank Ocean,Last Tax,56,245299.0,,2021-10-20,RNB
ROC00768,Indeed Condition,,Water Brother,74,,1,2015,
HIP00816,Beyond Me,Drake,Girl Sure,67,156895.0,0,Apr 2019,hiphop
R-N01126,Bed Garden,H.E.R.,Than Member,74,217922.0,True,Jul 2023,R&B
HIP01042,Safe Fund,Travis Scott,Prevent Field,59,216624.0,clean,,Hip-Hop
ROC01235,Organization Method,Linkin Park,Design Section,72,155942.0,0,2021-01-03,ROCK
R-N00754,Along Then,H.E.R.,Group Talk,54,166719.0,True,08-07-2018,R&B
R-N01672,Paper Scene,Jhene Aiko,Move Single,84,196967.0,False,03-27-2021,r&b
R-N01148,These Discuss,Frank Ocean,Return Assume,62,178169.0,yes,Aug 2017,rnb
ROC02178,System Spend,The Killers,Single Nor,68,261035.0,0,2022,Rock
POP02131,Type Might,Dua Lipa,Reduce Inside,75,261602.0,1,2023,POP
ELE01995,Dark Leg,Four Tet,Hot Decide,57,254056.0,no,Nov 2022,EDM
R-N00291,Part Rock,H.E.R.,Camera Sign,57,211202.0,0,2023,r&b
ELE00719,Exactly A,Bonobo,,49,196928.0,no,,EDM
POP00988,As Themselves,Ariana Grande,Over Success,73,223464.0,True,Apr 2021,POP
HIP01984,Manage Travel,Drake,Form Newspaper,73,185199.0,0,,hip hop
R-N00777,Each Civil,The Weeknd,Language Floor,75,209177.0,clean,15/07/2024,RNB
ROC01205,Development Trial,Imagine Dragons,Simply Nearly,63,193964.0,False,2015,Rock Music
ROC01196,Charge Mr,Linkin Park,Continue Send,65,172660.0,clean,Oct 2021,Rock Music
ROC02729,Open Country,Radiohead,Few Tree,60,238685.0,False,2015,Rock
POP02786,Sea One,Olivia Rodrigo,Morning Can,69,215060.0,1,08-11-2019,pop music
POP00009,Laugh Fire,Taylor Swift,Clearly Different,78,248419.0,1,Oct 2016,pop
ELE00837,Shake Movie,Aphex Twin,Make Certainly,64,222048.0,0,04/11/2021,electronic
POP01789,Foot Chair,Billie Eilish,Cause Movie,83,184049.0,yes,19/08/2018,POP
HIP01670,Space Reason,J. Cole,Garden Indeed,74,230392.0,False,2023-11-20,hip-hop
POP00250,Factor Responsibility,Ed Sheeran,Cold Decade,66,160208.0,False,04/01/2017,
ROC00824,Subject Message,Coldplay,,68,201984.0,False,02-02-2022,Rock Music
HIP02559,Economic Home,J. Cole,Exist Whatever,75,155147.0,no,2018-11-04,Hip-Hop
R-N00307,His Lose,Ella Mai,Eight Both,73,249591.0,clean,2023-01-18,r&b
HIP00233,Whole Spend,Nicki Minaj,Place Question,82,229531.0,yes,Dec 2020,HIP-HOP
ROC01494,Economic Talk,Coldplay,Drop Peace,54,203339.0,False,2019,
POP01538,Sense Good,Billie Eilish,Those Difference,67,160310.0,0,2018,POP
ELE01820,Where Scene,,Population Memory,46,217534.0,True,07-03-2024,ELECTRONIC
POP00899,Stock Would,Dua Lipa,College Less,69,165917.0,False,13/11/2022,
POP02697,Especially Arm,Harry Styles,Begin Without,66,167510.0,True,,pop music
ELE01385,Enough Serve,Four Tet,Present System,53,195704.0,False,22/01/2022,Electronic
ROC01666,Per Dark,Radiohead,Value Head,54,212929.0,0,07-21-2018,
HIP02961,Else Room,Post Malone,Use Billion,84,184454.0,False,2020-03-15,HIP-HOP
R-N00828,The Far,The Weeknd,Church Information,69,161343.0,0,04-07-2017,r-n-b
HIP02174,Important Agency,Nicki Minaj,Sure Water,73,254913.0,yes,,hip-hop
ROC01102,Others Baby,Arctic Monkeys,Contain Type,63,236220.0,explicit,Dec 2018,Rock
ROC00897,From Traditional,Radiohead,,54,156366.0,,2022,rock
HIP02877,,Drake,Student Clear,72,263769.0,no,,hip hop
HIP00675,Including Although,Travis Scott,Head Team,70,254764.0,0,,hiphop
HIP01700,Help Back,J. Cole,Develop Morning,63,183750.0,yes,Aug 2016,hip-hop
ELE02968,Society Exist,Bonobo,His Walk,58,237965.0,no,,Electronic
HIP01827,Line Admit,Nicki Minaj,,75,192228.0,no,03-31-2021,HIP-HOP
ELE01651,Current Past,Bonobo,Increase Price,56,151021.0,False,Jan 2016,Electronic
POP00523,High Indicate,Billie Eilish,Along Determine,78,263010.0,0,,pop music
ROC01266,Movie Exactly,Coldplay,Probably Anything,69,266356.0,0,2018-10-27,Rock Music
POP02665,Large Expert,Billie Eilish,Half Strategy,65,240897.0,no,Sep 2017,POP
HIP00621,School Prepare,Nicki Minaj,Natural Can,72,205524.0,1,Sep 2023,hiphop
R-N02315,Black Though,Frank Ocean,Truth Son,65,260195.0,False,Mar 2019,rnb
ROC00621,Blue Bad,Imagine Dragons,Wish Actually,63,217633.0,False,,rock
R-N01250,Guy Allow,SZA,Try When,62,-1000.0,0,Sep 2021,r&b
ELE00061,So Study,Calvin Harris,Visit Size,55,217653.0,False,2015-04-03,EDM
R-N00924,Foot Most,SZA,Case Exactly,69,223967.0,no,18/10/2020,RNB
HIP01345,Meeting Approach,Travis Scott,Down Strategy,70,259604.0,False,Feb 2021,hip hop
POP00650,Foreign Idea,Ed Sheeran,Apply Leave,87,208861.0,True,2022,pop music
ROC01357,Third A,Foo Fighters,Foreign Easy,60,226110.0,True,2021,Rock
ELE01880,City Arrive,Bicep,Money View,47,235921.0,0,Nov 2022,electro
ROC02304,Paper Catch,Imagine Dragons,Particularly Which,68,238867.0,explicit,Nov 2023,Rock
HIP01924,Common All,Cardi B,Language During,72,241325.0,yes,2018-10-13,hip hop
ELE01701,Blue Occur,Calvin Harris,Read Toward,60,217422.0,0,Oct 2017,Electronic
ELE01654,Paper Interesting,Bonobo,Yourself Suddenly,47,264162.0,True,,EDM
POP01317,Pressure Far,Taylor Swift,Life Strategy,72,169265.0,0,Aug 2019,
R-N00928,Piece Leader,Beyonce,Although Full,55,208194.0,0,2021,rnb
ROC00909,Best Soon,The Killers,Relate Most,55,224314.0,True,2020-06-15,rock
R-N02667,Could Local,Frank Ocean,Role Summer,,250055.0,0,06-15-2023,r&b
ROC02412,Southern So,Foo Fighters,,54,209233.0,no,2020,rock
POP02624,Late System,Ed Sheeran,Behavior Late,77,208852.0,True,06/07/2022,Pop
HIP00239,Special Perform,Kendrick Lamar,There Writer,76,191912.0,False,04-12-2022,hip-hop
ROC01824,Support Attack,Imagine Dragons,His Size,69,263663.0,0,2021-06-05,rock
ELE02478,Nothing How,Aphex Twin,Follow Standard,44,213575.0,False,03/06/2023,electro
ELE00303,Magazine Do,Bicep,Us Occur,40,233205.0,0,20/09/2023,electronic
HIP00491,,Travis Scott,Contain Language,68,236140.0,False,2016,hip-hop
R-N02178,Course Yes,SZA,,,191897.0,False,,r&b
R-N01055,Control Design,SZA,,66,256252.0,False,,r&b
HIP02493,Sound Direction,Nicki Minaj,Simply Detail,83,174693.0,False,16/09/2020,Hip-Hop
HIP00285,Beat Reality,Nicki Minaj,Leader War,80,214152.0,0,06-01-2015,hiphop
POP01223,Gun Tough,Ed Sheeran,Hundred Law,77,0.0,yes,07-04-2017,
ROC00016,Know Television,Imagine Dragons,Red Although,78,184583.0,yes,07/11/2017,ROCK
ELE02356,Sure Sell,Martin Garrix,Toward Design,55,225396.0,yes,2022-07-15,electro
R-N01430,Management Gun,H.E.R.,Husband Effort,61,242153.0,True,2020,r&b
R-N01554,Sometimes Draw,Jhene Aiko,Mr Begin,55,154107.0,0,2015-04-25,R&B
ELE00163,Other Factor,Four Tet,Current Actually,63,186086.0,explicit,03-09-2020,ELECTRONIC
R-N01571,Rather Policy,The Weeknd,Fish Program,58,209997.0,False,03-21-2020,r&b
HIP02201,Finish Light,Cardi B,Administration Capital,66,242642.0,1,21/03/2024,hip-hop
ELE01681,Doctor Father,Disclosure,City Base,55,245447.0,0,2022,electronic
R-N00123,Tell Movie,Ella Mai,Learn Perhaps,64,182045.0,0,2015,rnb
ELE02137,Have Speech,Bonobo,Along Major,45,172138.0,,Jul 2015,electro
ELE01797,Perhaps Audience,Bicep,Southern Series,50,264039.0,clean,08-04-2016,electronic
HIP01059,Easy Sound,Travis Scott,Rather Nation,68,221505.0,0,Nov 2024,Hip-Hop
R-N01061,Large Win,Jhene Aiko,Like Send,82,217604.0,0,,rnb
HIP01774,Generation Simply,Cardi B,Many Ask,54,228556.0,False,2015-09-28,HIP-HOP
POP01801,Peace Billion,Ariana Grande,Official Republican,74,174021.0,,,pop music
ROC00137,Service Court,Imagine Dragons,,58,240398.0,False,17/01/2018,Rock Music
R-N00593,Office Whom,Jhene Aiko,Guy Who,-1,200057.0,0,2022,rnb
R-N02785,Camera Next,Jhene Aiko,Office Available,72,162005.0,False,Apr 2015,r&b
POP02044,Activity Exist,Ed Sheeran,Career New,69,224397.0,clean,2019,POP
POP00130,Story Hold,Olivia Rodrigo,Fly Song,64,230584.0,explicit,2015,POP
R-N01031,Medical American,Jhene Aiko,Usually Level,62,205360.0,1,,R&B
HIP01891,Personal These,Post Malone,Old Sense,61,263977.0,,12-12-2017,hip hop
POP00903,Medical System,Ed Sheeran,Job Throw,83,236175.0,no,May 2020,POP
POP00804,Quickly Probably,Harry Styles,Chair Enter,72,255871.0,clean,Feb 2023,POP
ROC01358,,Imagine Dragons,Prove Region,53,225011.0,explicit,2019-01-29,Rock Music
ELE02286,Start Short,Martin Garrix,Student Debate,50,178538.0,1,29/06/2020,ELECTRONIC
POP01489,Recognize Local,Billie Eilish,Heart Various,83,152890.0,yes,2024-04-21,
POP01184,Student Voice,Olivia Rodrigo,Two Drug,68,211571.0,0,31/05/2023,
POP00488,Training Agency,Olivia Rodrigo,Reduce One,86,195029.0,,04-21-2018,Pop
R-N00110,There Space,H.E.R.,Seven Arm,70,225318.0,0,2015,RNB
ELE00889,Reflect Heart,Bicep,Response Hair,45,211079.0,False,08/10/2019,electro
ROC00339,Wrong Decide,Coldplay,Stop Notice,62,217195.0,False,,
POP02984,Simple Evening,Ariana Grande,Goal Forget,63,187802.0,0,Sep 2022,POP
ELE00851,Practice Store,Bonobo,,53,197840.0,0,2019-12-11,ELECTRONIC
ELE00292,Natural Number,Calvin Harris,Evening Total,41,193082.0,,2019,ELECTRONIC
ROC02822,Door Son,Foo Fighters,Example Customer,64,-1000.0,0,2016,rock
R-N00730,,Beyonce,Town Carry,53,202713.0,clean,09-19-2016,RNB
ROC02398,Pressure Like,The Killers,Rather Remain,67,215608.0,,01/05/2015,Rock Music
ROC00424,Health Front,Linkin Park,East Interesting,58,215405.0,True,Jan 2015,Rock Music
R-N01555,Reach Ability,Ella Mai,Information Identify,63,241591.0,0,2019,r&b
ELE00000,,Four Tet,Lay Light,61,198684.0,clean,2019,electro
HIP00611,Thank Stand,Post Malone,Total What,70,191017.0,0,2019,HIP-HOP
R-N02387,Support Town,Ella Mai,Forget Family,62,210424.0,True,2016-05-30,R&B
HIP01714,Answer Here,Travis Scott,Able Trial,70,205608.0,1,2020,HIP-HOP
HIP01615,Wait Politics,Post Malone,,67,228742.0,False,Nov 2017,HIP-HOP
HIP01149,Whole Education,Kendrick Lamar,Leader Maybe,71,160115.0,yes,2016,Hip-Hop
ELE02366,War Watch,Aphex Twin,Lot Per,51,239784.0,1,07/08/2024,electro
ELE02966,White Enough,Calvin Harris,Stop True,55,235216.0,0,2017,EDM
ELE02444,Election Science,Aphex Twin,Eat Think,43,172181.0,0,27/02/2022,Electronic
R-N02820,Member That,Jhene Aiko,Lose New,55,162675.0,False,05-19-2017,r-n-b
ROC02648,Process Person,Radiohead,,64,225018.0,,04-17-2016,Rock Music
HIP01070,Level Claim,Post Malone,Outside Could,73,180205.0,,05-02-2024,HIP-HOP
ELE01102,Option Half,Four Tet,Remain Few,37,258457.0,1,,EDM
HIP02156,Green First,Kendrick Lamar,Sport Message,70,211036.0,,Jun 2019,hip-hop
POP02837,Among Some,Billie Eilish,Help Season,85,213703.0,,Jul 2016,POP
ROC00395,Like Candidate,Arctic Monkeys,Imagine Leave,68,224429.0,0,2023-12-31,Rock Music
POP01762,Trial Organization,Dua Lipa,Activity Politics,75,234311.0,0,,Pop
HIP00394,Hot Gas,Travis Scott,Nothing Debate,83,178959.0,clean,2023-09-26,hip-hop
ROC01206,Marriage After,The Killers,Never Evidence,64,194637.0,clean,Nov 2018,rock
HIP00053,Sell Reduce,Post Malone,Room Social,64,167488.0,False,2018-11-08,HIP-HOP
ELE00722,Late Pattern,Bicep,Treatment Partner,55,194655.0,,09-22-2017,electro
ELE00071,Else Marriage,Disclosure,Camera Stuff,50,200249.0,yes,2020,electro
POP01289,Her Five,Dua Lipa,Three Open,60,185841.0,False,12/11/2021,pop music
HIP01192,Drug Skill,J. Cole,Spend Impact,78,252031.0,no,2023-10-08,hiphop
ROC01277,Dark Expect,Imagine Dragons,Seat Dinner,61,233940.0,0,2021,Rock
ROC02451,True Beat,The Killers,Professor Start,65,231731.0,no,12-02-2021,
ELE00578,Small Effort,Martin Garrix,Hit Laugh,45,155747.0,True,2021-05-25,Electronic
ROC02440,Spring Baby,Arctic Monkeys,Send Relate,56,213208.0,,,Rock Music
R-N02262,Reflect Factor,Beyonce,Play Improve,69,158028.0,True,2015,r-n-b
ELE00750,Hotel Time,Bonobo,Population Cup,50,215567.0,0,06-12-2015,ELECTRONIC
ELE00296,Road Box,Martin Garrix,Order Difficult,48,207616.0,yes,,Electronic
R-N01395,Still Wife,Beyonce,Eat Good,64,201525.0,0,23/06/2020,R&B
ELE02559,Power Describe,Disclosure,Into Across,45,193810.0,False,Oct 2022,electro
ELE01267,Fact Bar,Four Tet,Level Question,53,264109.0,yes,,electronic
HIP02391,Appear Require,,Cell Minute,71,224075.0,False,05/02/2020,Hip-Hop
ELE02092,,Disclosure,Whose Big,54,160437.0,no,28/12/2017,electro
HIP02998,Same Represent,Post Malone,Get Night,73,269935.0,False,12-30-2018,hip hop
POP01498,Memory Building,Taylor Swift,Of Heavy,81,182295.0,0,2016-04-09,pop music
ELE00132,,Four Tet,Though Agree,-1,0.0,1,2023-03-16,EDM
POP02602,Feel Ask,Taylor Swift,Thing Sport,70,201247.0,True,2015,pop
R-N02824,Attack Yeah,Ella Mai,Current I,76,186473.0,,,r&b
ELE01856,Individual Prevent,Disclosure,Game Compare,57,233444.0,,30/03/2018,Electronic
R-N01294,Sort Two,Beyonce,Anything Along,76,167836.0,True,2016,r&b
ROC00134,Window Like,The Killers,One Move,56,260133.0,False,,ROCK
POP01161,Other Ahead,Ariana Grande,Cell When,90,253673.0,0,2022-12-23,POP
R-N01548,West Night,Beyonce,Stock Bring,81,191371.0,0,2017,r&b
HIP02148,Religious Home,Cardi B,Moment Attorney,74,227120.0,False,Feb 2024,Hip-Hop
POP01500,Meet West,Olivia Rodrigo,Care Cultural,80,-1000.0,0,19/01/2024,POP
ELE02153,Buy Congress,Martin Garrix,Service State,34,201685.0,1,2024,electronic
ELE02176,Safe Still,Bonobo,Wide Nor,57,192853.0,clean,05-01-2015,EDM
ROC00852,Newspaper Marriage,Foo Fighters,Will Build,62,167214.0,0,08-26-2020,Rock Music
POP02466,List Large,Olivia Rodrigo,Firm A,69,242762.0,clean,Dec 2018,
POP00927,Himself Land,Ed Sheeran,Now Seat,77,222478.0,no,27/05/2015,pop music
ROC01033,Nor Her,Arctic Monkeys,Move Within,55,245715.0,clean,2015-02-18,Rock Music
ROC00533,Price Nothing,Radiohead,Near Tell,71,243280.0,0,,Rock Music
HIP01711,Against Change,,Very Friend,73,263585.0,clean,04/12/2019,Hip-Hop
ROC00603,,Linkin Park,Carry Remember,999,151712.0,no,2018-01-02,
ROC01783,Director Skill,,Among Cold,82,217563.0,0,2018,
HIP01210,Card Effort,Travis Scott,Before Increase,68,159110.0,,,Hip-Hop
ROC02667,Glass Evidence,Foo Fighters,Air Your,57,268486.0,no,2022,ROCK
HIP02187,Peace Door,,Per Company,71,267246.0,False,2017-09-22,HIP-HOP
ROC01118,Your Fund,Imagine Dragons,Party Early,56,221950.0,0,28/10/2018,
ELE00072,Step Similar,Martin Garrix,Couple Me,41,175999.0,0,Aug 2017,EDM
HIP01596,Stay Always,Drake,While Carry,68,159659.0,0,16/08/2022,hip-hop
ELE02146,Third Soldier,,Provide Try,49,264750.0,1,2020-07-15,electronic
ROC00349,Thing Herself,The Killers,Special Suffer,57,156048.0,no,Feb 2017,
ELE01845,Security Challenge,,World Adult,53,235641.0,False,,ELECTRONIC
HIP02159,Particularly Good,J. Cole,But Season,999,228454.0,1,2017-04-08,hip-hop
HIP02021,Far Themselves,Nicki Minaj,Congress Pm,65,172938.0,explicit,2020-05-06,hip-hop
ROC01636,Card Friend,,Follow Wonder,54,229355.0,clean,2020,rock
POP02094,True Form,Harry Styles,Many Bar,81,,clean,2015-06-25,POP
POP01035,Blood Cup,Ariana Grande,Together Security,85,269695.0,no,,Pop
ELE01490,Who Perhaps,Disclosure,Focus Reach,46,258747.0,no,02-06-2021,ELECTRONIC
POP01137,Pretty Company,Ed Sheeran,Cup Develop,66,239180.0,no,,POP
ELE02079,Program Party,Bonobo,Choose Able,68,179494.0,,,Electronic
HIP00541,Card Somebody,J. Cole,Figure Give,79,152031.0,0,2018,hip-hop
ROC01431,Miss Rock,Imagine Dragons,Some Key,51,261617.0,0,25/11/2023,Rock
HIP02438,Name Professor,Kendrick Lamar,Actually Attention,72,247253.0,clean,2016-02-26,hiphop
ELE01802,Somebody Appear,Four Tet,Mind Past,57,-1000.0,True,17/02/2022,Electronic
ROC00986,Sea Really,The Killers,Partner Main,,174594.0,no,Oct 2024,Rock
HIP01368,Production Specific,Nicki Minaj,Team Store,65,160646.0,no,2021-04-08,hiphop
ROC01058,Several Season,Foo Fighters,Campaign Relate,77,0.0,False,2017-01-05,
ELE01999,Past Social,Four Tet,Believe Term,52,212627.0,False,Jul 2023,EDM
HIP01843,Enjoy Such,J. Cole,Will Back,-1,220014.0,0,,hip-hop
ROC02098,By Practice,The Killers,Practice Rest,65,151266.0,True,2017,Rock
R-N02931,Again Physical,The Weeknd,Door Will,56,227350.0,explicit,2017-11-27,r-n-b
ELE02419,A Sometimes,Disclosure,,62,253457.0,False,2020-01-10,electro
HIP01809,Training Travel,Post Malone,Break Purpose,67,208005.0,0,,hiphop
POP02700,Ahead Remember,Olivia Rodrigo,Approach Soon,77,207041.0,0,03/09/2022,
POP00700,Fight Own,Billie Eilish,Recently Too,71,199980.0,no,2020-04-28,POP
ELE00714,Structure Usually,Aphex Twin,Most Drop,58,202377.0,True,2023,ELECTRONIC
POP02429,Close Thus,Ariana Grande,Company Serve,72,194781.0,no,2017-04-06,
HIP01238,Boy Tax,Nicki Minaj,Apply Throughout,79,235044.0,0,Dec 2021,HIP-HOP
HIP01055,We Safe,Post Malone,At Live,71,231277.0,False,Dec 2022,hip hop
ROC01852,Line Common,The Killers,Maintain Move,65,178798.0,0,2019-11-17,Rock
R-N02642,Material Story,The Weeknd,Both Such,52,248409.0,True,2018,RNB
POP00386,Pass Herself,Olivia Rodrigo,Opportunity Fall,77,185311.0,0,03/10/2019,pop music
R-N01509,Although Weight,The Weeknd,Dog Month,78,203616.0,,Sep 2015,R&B
R-N02079,Since Simply,Ella Mai,Describe Spring,71,194460.0,explicit,2023,R&B
ROC00980,Technology Measure,Imagine Dragons,Pm Member,52,230896.0,yes,07-24-2021,Rock Music
R-N02733,Car Fine,H.E.R.,Sing Dream,75,259859.0,False,2015-05-26,r&b
HIP01369,Medical Cause,Post Malone,Baby Often,,159700.0,False,2016,hip-hop
POP01328,Best Tough,Olivia Rodrigo,Region History,66,178635.0,True,2019-08-03,POP
R-N02297,Cover Must,Frank Ocean,Western Light,60,179946.0,False,11-27-2019,r&b
R-N01768,Six Present,Jhene Aiko,Both Foreign,59,257149.0,no,06-12-2020,r&b
ROC02534,Argue Effect,,White Read,71,209568.0,,,
R-N01966,Beautiful Win,Jhene Aiko,Happen Various,73,224999.0,0,,r&b
ELE02786,Matter Amount,Martin Garrix,And Film,49,239085.0,0,06/09/2016,electronic
R-N01179,Vote Mean,Frank Ocean,Wonder Billion,68,268286.0,True,2017,r&b
HIP02755,Recognize Cause,Nicki Minaj,Trouble Easy,63,197708.0,False,2022,Hip-Hop
HIP01831,Street Myself,,Tough Meeting,62,205213.0,clean,Jan 2018,HIP-HOP
POP02828,Provide Fund,Dua Lipa,Management Center,81,247544.0,0,12-05-2017,pop
R-N02884,Stay General,SZA,Skin Strong,70,251935.0,explicit,,rnb
ELE01209,Foot Where,Bicep,,49,260510.0,False,Oct 2016,EDM
HIP02493,Sound Direction,Nicki Minaj,Simply Detail,83,174693.0,0,2018-01-27,HIP-HOP
HIP00666,Through Your,Kendrick Lamar,Note Something,74,163186.0,True,2023,HIP-HOP
HIP00348,Team Reality,Post Malone,Event Loss,74,157337.0,,,hiphop
ELE02689,Heavy Energy,Martin Garrix,Every Bill,65,212815.0,no,19/07/2022,electro
ELE02964,Loss Yet,Disclosure,Back Loss,48,170554.0,clean,Mar 2015,EDM
ROC01145,Include Anyone,Radiohead,Reason During,66,251148.0,0,19/03/2021,Rock
ROC00608,Capital Sell,Linkin Park,Though List,56,226458.0,True,2017-04-30,rock
ELE00585,Study Every,Bonobo,Response Majority,41,267537.0,True,2021,electro
POP02081,Car Ability,,Experience Without,79,269518.0,0,Jul 2024,pop
HIP01965,Close Agree,Nicki Minaj,Range Call,68,245125.0,0,30/07/2020,hip hop
HIP01934,Price Include,Travis Scott,,66,243218.0,False,07-01-2020,HIP-HOP
POP01529,Yes Set,Taylor Swift,Card Any,67,186223.0,clean,20/07/2016,POP
HIP00964,Cover Parent,J. Cole,Establish Site,65,268633.0,1,2015,hip-hop
POP01094,However For,Harry Styles,Machine Never,79,150046.0,no,2023,
POP02704,Point Sea,Dua Lipa,Dinner Stage,76,208104.0,,May 2015,POP
R-N02094,Give Assume,Beyonce,Rise I,65,267165.0,True,07-03-2019,rnb
POP02881,Capital Impact,Harry Styles,Party Chance,60,179053.0,0,2018,pop
POP02431,Bring Huge,Olivia Rodrigo,Skin Himself,68,185113.0,False,,pop music
HIP02825,Other Professor,Post Malone,Speech Country,58,239761.0,clean,26/06/2021,hip hop
ELE02311,Board Make,Bicep,Wrong Present,46,167999.0,False,20/06/2019,EDM
ROC02612,Dark Your,Radiohead,Beautiful Run,64,229091.0,False,2023,rock
ELE01678,Nor Federal,Bonobo,Something Baby,50,221542.0,False,16/02/2018,EDM
ROC00958,Few Current,Radiohead,Pm Clear,82,249491.0,0,2024-04-29,
ELE02197,Develop Scene,Bonobo,Next Fish,101,247249.0,clean,23/04/2021,ELECTRONIC
POP00711,Argue So,Billie Eilish,Beat Our,74,173230.0,False,2022-07-13,POP
ROC01369,Later Collection,Linkin Park,Job Season,58,202935.0,False,,Rock Music
ROC01325,Whose Campaign,Linkin Park,,,232560.0,yes,2021-03-22,Rock
POP00401,Watch Should,Ariana Grande,Institution Itself,71,255850.0,False,01-26-2024,pop music
ELE02005,Edge Tell,Martin Garrix,Check Somebody,53,234025.0,0,2019-01-25,EDM
ELE00417,Range Example,Calvin Harris,Pass Economy,58,176723.0,,2019-10-05,Electronic
HIP02590,Much Us,Nicki Minaj,Carry Way,66,157883.0,no,Dec 2023,Hip-Hop
ROC01448,Person Cell,Arctic Monkeys,Account Late,71,0.0,False,16/05/2019,rock
POP00806,Cover Have,Ed Sheeran,Risk Eye,76,168811.0,0,,
HIP00176,Lead Pass,J. Cole,Reduce Energy,60,182669.0,True,Sep 2018,Hip-Hop
HIP00864,Industry Deep,Cardi B,Option Personal,67,185100.0,,30/04/2018,hiphop
ROC02555,Risk Five,Linkin Park,Friend Exist,63,194894.0,False,09-20-2018,Rock
ROC02071,Program Economy,Foo Fighters,Leader Decade,67,175279.0,0,Oct 2016,
POP00405,Chair Another,Billie Eilish,,79,200436.0,False,Mar 2017,pop
ELE01930,Scene Anything,Aphex Twin,Again Light,101,199702.0,,2017-09-04,electronic
ELE00523,Focus Almost,,Prepare Him,73,235690.0,explicit,2021-05-21,EDM
ROC00550,High Bag,Foo Fighters,Page Cost,62,160301.0,False,,Rock Music
ROC02708,Lay Technology,Coldplay,Say Theory,73,204339.0,1,28/07/2017,
R-N00014,Prove Owner,Ella Mai,Me Mother,66,178829.0,0,2019,RNB
ELE01763,Certainly North,Bicep,Want Never,68,236904.0,0,14/01/2019,electro
R-N02476,Business She,Ella Mai,,72,227332.0,yes,21/07/2017,R&B
POP02022,Manage Add,Olivia Rodrigo,Reduce Hour,84,191442.0,False,2019,Pop
ROC02686,Run Road,The Killers,Free Drive,54,173287.0,True,2024,rock
ELE01423,Million Already,Bicep,Offer Professor,54,261368.0,False,Mar 2018,EDM
ELE02803,Food Camera,Bicep,Response Environmental,51,250373.0,0,16/05/2023,electro
HIP00282,Include And,Nicki Minaj,Happen Often,55,200524.0,False,2017,Hip-Hop
HIP02572,Become Evening,Nicki Minaj,Someone Local,67,253179.0,0,2021-07-05,HIP-HOP
HIP00992,,Drake,Challenge Along,56,184843.0,clean,2016-10-01,HIP-HOP
ELE01324,Full Check,,Then Question,56,250531.0,,03-18-2024,ELECTRONIC
HIP01257,Method Family,,Event Yet,79,240292.0,0,13/07/2019,hip-hop
ROC01503,His Wonder,The Killers,Evening Consider,63,189027.0,explicit,2016-10-06,Rock Music
POP01039,Realize Mission,Billie Eilish,World Something,81,257782.0,False,,pop music
HIP00805,Be Along,J. Cole,Let Husband,73,222776.0,0,,hip-hop
R-N01080,Send Tv,The Weeknd,,73,234575.0,0,2020,RNB
HIP02386,Mouth Product,Travis Scott,History Our,79,267151.0,1,2017-02-19,hip-hop
