track_id,track_name,artist_name,album_name,popularity,duration_ms,explicit,release_date,genre
HIP01308,Too Police,J. Cole,Unknown Album,68.0,204015.0,0.0,,hip-hop
R-N00541,Last Including,The Weeknd,Cell Fall,61.0,258438.0,1.0,2016-05-07,r-n-b
POP00396,Apply Pass,Harry Styles,Six Southern,63.0,232114.0,1.0,2022-06-10,pop
ROC01977,Conference Student,Linkin Park,Him Figure,67.0,269194.0,,,rock
ROC02927,Break Hold,Radiohead,Son Weight,60.0,162206.0,1.0,2022-01-11,
R-N00558,Likely Who,Unknown Artist,While Main,58.0,207785.0,1.0,,r-n-b
ELE01291,Open Wish,Disclosure,Toward Enter,43.0,259941.0,0.0,2020-08-30,electronic
ELE01422,Price Cold,Disclosure,About Case,55.0,241808.0,0.0,,electronic
R-N00954,Carry Fight,Frank Ocean,Soon Reveal,73.0,196276.0,0.0,2015-10-30,r-n-b
ELE01271,Recognize Like,Martin Garrix,Mention Adult,51.0,160479.0,1.0,2017-05-21,electronic
ROC02869,Form Town,Coldplay,Movie Worry,52.0,243592.0,0.0,2024-04-07,
ROC01999,Huge Yourself,Coldplay,Protect Save,78.0,243341.0,0.0,2015-04-18,rock
ELE01700,Throughout Community,Calvin Harris,Worry Could,50.0,225589.0,0.0,2018-01-06,electronic
ELE02219,Believe Late,Martin Garrix,General Inside,51.0,223696.0,0.0,2022-09-07,electronic
ELE01883,Inside Help,Bonobo,Unknown Album,57.0,195721.0,0.0,2015-03-30,electronic
ELE02212,Probably Hit,Aphex Twin,Thing White,60.0,205844.0,0.0,2017-05-28,electronic
HIP01276,Music Against,Cardi B,Sure Any,66.0,169440.0,,2024-05-18,hip-hop
HIP02108,President Page,Drake,Yeah Talk,62.0,170240.0,0.0,2018-03-30,hip-hop
POP00011,Sing Speak,Ed Sheeran,Grow Task,71.0,150074.0,1.0,2024-11-08,pop
HIP01627,Detail Still,Travis Scott,Heavy Fund,65.0,257091.0,1.0,,hip-hop
POP01147,Firm Notice,Taylor Swift,Head Thing,65.0,269381.0,0.0,2021-11-30,pop
ELE00840,Future Move,Four Tet,Example Theory,45.0,178735.0,1.0,2018-08-30,electronic
ELE01378,Summer Politics,Four Tet,Unknown Album,53.0,242747.0,0.0,2015-08-30,electronic
POP02778,Foreign Staff,Ariana Grande,Then Guess,74.0,184514.0,1.0,2015-12-01,pop
ROC00281,Hit Force,Coldplay,Room Truth,,252290.0,0.0,2016-03-10,rock
ELE02703,Public Really,Calvin Harris,Money Sure,67.0,201176.0,0.0,2021-03-30,electronic
ROC00053,Seat Detail,Foo Fighters,College Instead,68.0,245986.0,1.0,,rock
ROC02947,Deal Significant,Arctic Monkeys,Go Defense,63.0,168000.0,1.0,2015-06-30,
ELE02686,Large Though,Bicep,Current Baby,64.0,163347.0,0.0,2020-03-30,electronic
POP02902,Long Military,Taylor Swift,Society Mr,71.0,200554.0,1.0,2018-10-30,
ROC02886,Successful Now,Linkin Park,Image Country,65.0,195502.0,1.0,,rock
ELE01757,Anyone Military,Disclosure,Institution No,53.0,266127.0,1.0,2022-01-13,electronic
ROC00912,Unknown Track,The Killers,Fast Human,57.0,168528.0,1.0,2015-03-30,rock
ELE01876,Worker Six,Four Tet,Unknown Album,60.0,228412.0,0.0,,electronic
ROC00808,Sometimes However,The Killers,Leg Dark,59.0,200668.0,0.0,2018-03-30,
ELE02188,Positive Character,Martin Garrix,Several Affect,61.0,256315.0,0.0,,electronic
R-N01764,Short Only,Frank Ocean,Detail Southern,66.0,163378.0,,2023-11-30,r-n-b
ELE02411,Identify Appear,Disclosure,Unknown Album,38.0,251085.0,1.0,2017-06-03,electronic
ROC02670,Consumer Finally,Coldplay,Might Image,70.0,,0.0,2022-11-27,rock
R-N00222,Strategy Music,The Weeknd,Without Recently,73.0,169702.0,0.0,2021-12-30,r-n-b
POP01400,Old Hair,Harry Styles,White Commercial,68.0,169207.0,0.0,2021-01-23,pop
R-N02622,Federal Into,Jhene Aiko,Speak Fire,,229924.0,1.0,2015-03-30,r-n-b
POP02790,Market Hope,Billie Eilish,Unknown Album,78.0,202047.0,0.0,2016-01-23,pop
ELE02820,Large Hand,Calvin Harris,Culture Compare,50.0,268064.0,0.0,2024-03-07,electronic
ROC02842,Unknown Track,Linkin Park,Style Enjoy,61.0,190961.0,1.0,,rock
R-N01662,Huge Rock,Jhene Aiko,Man Fund,77.0,168527.0,0.0,2023-01-19,r-n-b
R-N01205,Charge Of,Ella Mai,No Human,57.0,181312.0,1.0,2018-05-30,r-n-b
ELE02921,Same Among,Aphex Twin,Any About,57.0,221557.0,0.0,2017-05-09,electronic
ELE02006,Military Per,Calvin Harris,Little Page,51.0,202236.0,0.0,,electronic
ROC01024,Guy Artist,Coldplay,Unknown Album,71.0,175331.0,0.0,2017-03-30,rock
HIP00627,Within Investment,Travis Scott,Quite Family,75.0,233284.0,1.0,2023-03-30,hip-hop
POP02691,Eight Director,Olivia Rodrigo,Wear Wait,73.0,150265.0,1.0,2016-05-03,pop
ELE00522,Your Mind,Four Tet,Rock Guy,62.0,255316.0,1.0,2016-01-08,electronic
POP00441,Color Heart,Harry Styles,Professor Fine,74.0,257701.0,1.0,2016-03-13,pop
ROC02753,Civil Set,Arctic Monkeys,Often College,59.0,217776.0,1.0,2017-06-03,
ROC01954,Describe System,The Killers,Rule Write,72.0,266578.0,0.0,2019-08-27,rock
POP01330,Each Great,Unknown Artist,Occur Else,85.0,241208.0,0.0,2023-12-30,pop
HIP00614,Surface Similar,Post Malone,Wide Particular,74.0,179919.0,1.0,2015-02-02,hip-hop
R-N02782,Similar Day,Ella Mai,Unknown Album,66.0,179027.0,0.0,2021-03-11,r-n-b
POP01351,Course And,Ariana Grande,Pull End,62.0,182638.0,0.0,2022-04-07,pop
ROC02781,Only Officer,Radiohead,Front Spring,69.0,201451.0,0.0,2019-12-30,rock
POP00973,Manage Season,Billie Eilish,American Tree,70.0,153262.0,0.0,,pop
ROC01540,Service Traditional,Radiohead,Throw Understand,67.0,216830.0,0.0,,
HIP00461,Now Whatever,Travis Scott,Mouth Local,82.0,186718.0,1.0,2019-01-18,hip-hop
HIP00999,Type Into,Cardi B,Term Adult,72.0,164496.0,,,hip-hop
ELE00535,Scene Family,Bicep,Remain Down,51.0,182803.0,0.0,2018-07-26,electronic
POP01621,Word Top,Billie Eilish,Threat Scene,65.0,220009.0,0.0,2019-12-18,pop
R-N00409,Apply Daughter,Jhene Aiko,Either All,53.0,198285.0,0.0,2020-06-16,r-n-b
HIP00085,Unknown Track,Nicki Minaj,Claim Final,72.0,266300.0,1.0,2020-03-30,hip-hop
R-N01046,Street Read,SZA,Short Lay,75.0,150502.0,1.0,2023-02-28,r-n-b
ELE00255,Full Father,Disclosure,Opportunity Certainly,51.0,250068.0,0.0,,electronic
R-N02111,Professor Represent,Jhene Aiko,Bring Bit,63.0,249674.0,0.0,2018-04-30,r-n-b
POP00473,Local Speak,Taylor Swift,Air Able,84.0,209714.0,0.0,2017-07-08,pop
HIP00142,Main Bank,Drake,Unknown Album,69.0,203018.0,1.0,,hip-hop
HIP00723,Whole Popular,Nicki Minaj,Unknown Album,58.0,235263.0,0.0,2022-03-30,hip-hop
ELE01505,Interview Every,Four Tet,What Only,61.0,189652.0,0.0,2019-10-08,electronic
R-N00994,Long How,H.E.R.,Society Event,75.0,150455.0,1.0,2021-11-30,r-n-b
HIP02067,President Around,Cardi B,Unknown Album,80.0,,0.0,2023-03-30,hip-hop
ROC01625,Car Design,Coldplay,Attack Them,68.0,153264.0,0.0,2022-03-30,
ELE02088,Gun When,Four Tet,Garden Dark,30.0,225415.0,1.0,2021-02-18,electronic
HIP02550,Democratic Tonight,J. Cole,According Up,63.0,210377.0,1.0,2024-05-11,hip-hop
R-N02470,Too Character,Ella Mai,Test Usually,73.0,213220.0,1.0,2023-03-30,r-n-b
ROC01901,Road Fight,The Killers,Southern Once,54.0,267809.0,1.0,2016-02-07,rock
POP00686,Pressure May,Billie Eilish,Card Clearly,73.0,209795.0,0.0,2023-03-30,pop
HIP01966,Debate Worker,Post Malone,Develop General,63.0,161631.0,0.0,2019-06-30,hip-hop
R-N01354,Unknown Track,SZA,Agree Television,71.0,237039.0,0.0,2022-01-30,r-n-b
HIP00200,Yes Mrs,Post Malone,Entire Here,71.0,264638.0,0.0,2020-08-20,hip-hop
ROC01893,Suddenly Hold,The Killers,Population Character,54.0,191357.0,,2021-11-14,rock
ELE02514,Natural Carry,Martin Garrix,Fact Suddenly,54.0,255497.0,1.0,2019-10-13,electronic
ELE01288,Free Those,Disclosure,Short Hotel,50.0,269007.0,0.0,2021-05-27,electronic
ELE00236,Season Break,Martin Garrix,Attention International,59.0,267908.0,1.0,2022-09-30,electronic
R-N02454,Capital Growth,The Weeknd,Study Often,61.0,215978.0,1.0,2021-07-12,r-n-b
R-N01544,East Kid,Frank Ocean,Enough Dog,69.0,155948.0,0.0,2020-12-18,r-n-b
HIP01773,Hit Ok,Kendrick Lamar,Sell Never,70.0,208995.0,0.0,,hip-hop
HIP01317,Dog Think,Unknown Artist,Student Can,77.0,189508.0,0.0,,hip-hop
R-N02053,Unknown Track,Frank Ocean,Unknown Album,59.0,162037.0,0.0,2017-09-17,r-n-b
POP00960,Despite Note,Unknown Artist,Unknown Album,79.0,173345.0,0.0,2021-07-19,pop
R-N01326,Company Turn,H.E.R.,Unknown Album,49.0,156953.0,0.0,2018-03-30,r-n-b
R-N02267,Go How,SZA,Close Interesting,72.0,234574.0,,2024-04-30,r-n-b
R-N01869,No Policy,H.E.R.,Story Away,71.0,209687.0,0.0,2015-03-12,r-n-b
R-N01609,Four Pretty,Ella Mai,Candidate Trip,56.0,,,2016-03-30,r-n-b
ROC01485,Treatment Move,Imagine Dragons,Unknown Album,57.0,213334.0,0.0,2023-09-24,rock
ELE02883,Picture Concern,Four Tet,Purpose With,,237667.0,0.0,,electronic
ROC00080,Reality View,Arctic Monkeys,Unknown Album,74.0,248837.0,1.0,2022-07-30,
ELE02331,Majority Building,Bicep,Word Drive,57.0,234587.0,,2016-12-30,electronic
HIP02922,Unknown Track,Post Malone,Unknown Album,74.0,263766.0,0.0,2022-04-02,hip-hop
ELE01353,Hundred Wall,Bicep,Newspaper Public,47.0,,,,electronic
HIP02095,Yeah Stop,Travis Scott,Unknown Album,67.0,231725.0,1.0,2024-03-30,hip-hop
ELE02711,Over War,Bonobo,Share Tax,55.0,234745.0,0.0,2022-03-30,electronic
POP01168,Level Thousand,Olivia Rodrigo,Unknown Album,78.0,210393.0,0.0,2016-05-14,pop
R-N00010,Decision Sort,H.E.R.,Hard Hot,62.0,224408.0,0.0,2017-05-06,r-n-b
ELE00419,Phone Trade,Martin Garrix,Unknown Album,52.0,246017.0,0.0,2020-01-21,electronic
R-N02844,Well Serve,Beyonce,Also Under,67.0,211220.0,0.0,2024-02-13,r-n-b
ROC01301,Population Memory,Coldplay,Business Establish,58.0,174696.0,0.0,,
ROC00614,Thought Ago,Foo Fighters,Unknown Album,68.0,229261.0,1.0,2018-11-27,rock
ELE00696,Catch Pass,Four Tet,Home Action,56.0,238182.0,0.0,2016-12-16,electronic
ROC02936,Adult Particular,Coldplay,Unknown Album,55.0,237355.0,0.0,2020-08-24,rock
ROC02084,Exactly Less,Linkin Park,Positive Sense,51.0,212540.0,0.0,2020-05-04,
ELE00272,Every Cell,Bonobo,Thus Lay,46.0,264571.0,0.0,,electronic
ELE00924,Imagine Nearly,Aphex Twin,Cut Size,55.0,245586.0,0.0,,electronic
ROC00969,Cause War,Unknown Artist,Husband Today,68.0,,0.0,2021-02-22,rock
HIP01347,Remain Back,Nicki Minaj,Task Spring,59.0,175602.0,1.0,2019-02-28,hip-hop
POP00867,Open Box,Olivia Rodrigo,Whether Space,77.0,,1.0,2015-03-30,
ELE01664,Movement Table,Martin Garrix,Decide Describe,60.0,217321.0,0.0,,electronic
POP01913,Husband Push,Unknown Artist,Unknown Album,,165734.0,0.0,,pop
R-N00225,Whether Significant,H.E.R.,Unknown Album,76.0,156062.0,0.0,2023-10-21,r-n-b
HIP02602,Environmental Become,Drake,Pull Upon,68.0,264802.0,0.0,2021-08-09,hip-hop
ROC00336,Gun Woman,Radiohead,Someone Must,67.0,150657.0,0.0,2019-09-25,rock
ROC00115,Live Year,Foo Fighters,Responsibility Special,54.0,200330.0,0.0,2024-07-13,rock
R-N02625,Their But,Beyonce,Yet Student,82.0,238243.0,0.0,2020-03-30,r-n-b
ROC01377,Unknown Track,Radiohead,Although Tax,67.0,221788.0,0.0,2022-12-20,rock
ROC02844,Four Charge,Radiohead,Watch Institution,65.0,259378.0,0.0,2015-11-17,rock
HIP00159,Past Than,J. Cole,A Camera,72.0,254713.0,0.0,2015-08-11,hip-hop
ROC00377,Really Call,Radiohead,Word Opportunity,62.0,206654.0,0.0,2018-05-19,rock
ROC00443,Determine Fire,Imagine Dragons,Recently Prepare,69.0,211458.0,,2020-10-25,rock
ROC01139,Challenge Mother,The Killers,Share Him,72.0,210001.0,0.0,2017-08-28,rock
R-N01775,Believe Investment,Ella Mai,Point Hour,61.0,209999.0,0.0,2015-05-24,r-n-b
ELE00123,Film Thing,Disclosure,Unknown Album,55.0,202391.0,,2015-11-30,electronic
ELE02706,Send Continue,Four Tet,Yeah Quite,,191661.0,1.0,2021-09-13,electronic
ROC01257,Discover Rich,Radiohead,Name College,67.0,179529.0,0.0,2017-02-19,
R-N00137,Just Head,Jhene Aiko,Animal Citizen,67.0,242198.0,,,r-n-b
ELE02898,Difference Sound,Four Tet,Social Feeling,40.0,234261.0,0.0,2022-11-30,electronic
R-N01829,Cost Specific,Ella Mai,Fire Wind,57.0,257345.0,0.0,2022-03-01,r-n-b
R-N01026,Season Either,The Weeknd,Unknown Album,72.0,152962.0,0.0,2023-01-14,r-n-b
POP01207,Past Whether,Billie Eilish,Room Physical,70.0,176568.0,0.0,2015-03-30,pop
POP02226,Into Something,Ed Sheeran,Officer Couple,84.0,168514.0,1.0,2020-06-26,
POP02660,Whatever Himself,Taylor Swift,Blue Notice,67.0,,0.0,2023-03-02,pop
ROC02228,Final Baby,Linkin Park,Free Laugh,60.0,220410.0,,2024-01-12,rock
HIP01457,Ball Bill,Cardi B,Run Visit,61.0,233178.0,0.0,2019-10-30,hip-hop
ROC02956,She Necessary,Foo Fighters,Evidence Federal,53.0,251367.0,1.0,2020-03-30,rock
POP01199,Area Summer,Harry Styles,Poor Through,84.0,203174.0,0.0,2023-01-05,pop
ROC02931,Election Available,Foo Fighters,Travel Chair,63.0,215404.0,0.0,2016-03-17,
ROC00778,Part Modern,Foo Fighters,Unknown Album,68.0,151861.0,0.0,2022-02-06,rock
HIP02037,Meet Member,Nicki Minaj,My Yard,65.0,264001.0,1.0,2022-07-22,hip-hop
ELE02666,Power Site,Aphex Twin,Theory Rate,62.0,175073.0,1.0,2024-06-15,electronic
ELE01409,When Author,Four Tet,Pressure Box,56.0,199087.0,0.0,,electronic
HIP01173,Day Common,Post Malone,Big Reality,63.0,153197.0,0.0,2017-06-10,hip-hop
POP01031,Her Phone,Olivia Rodrigo,Carry Themselves,63.0,237062.0,0.0,2020-03-30,
ROC00085,Final Body,Foo Fighters,Hour Bag,60.0,239189.0,0.0,2021-11-28,rock
ELE01714,Two No,Four Tet,Listen A,52.0,157997.0,0.0,2018-03-30,electronic
POP00274,Early Maybe,Dua Lipa,Sit Fear,,207438.0,0.0,2024-11-30,pop
ROC02964,Unit Direction,Foo Fighters,Able Ask,67.0,187108.0,1.0,2021-01-25,rock
ELE00225,Base Poor,Disclosure,We Pretty,56.0,264928.0,1.0,2020-08-30,electronic
POP00942,Start Interest,Ariana Grande,Heavy Race,79.0,219174.0,0.0,2019-12-12,pop
ELE01262,Bank Central,Bonobo,Third Star,59.0,223342.0,1.0,2017-12-11,electronic
HIP00843,Month Matter,Nicki Minaj,Unknown Album,60.0,259535.0,0.0,2022-12-30,hip-hop
POP01884,Phone Or,Unknown Artist,Final Several,74.0,184944.0,0.0,2018-01-05,pop
R-N00697,Would Use,SZA,Manage Only,65.0,252334.0,0.0,2017-05-30,r-n-b
POP01241,True Prove,Harry Styles,Race Congress,,256429.0,0.0,2021-07-18,
POP00602,Popular Money,Olivia Rodrigo,Ever Baby,80.0,167332.0,0.0,2016-03-30,pop
R-N00765,Color Front,SZA,Five Significant,70.0,163964.0,0.0,2015-06-14,r-n-b
POP01694,Want Agree,Billie Eilish,Church Senior,75.0,163730.0,0.0,2015-01-04,pop
POP01353,Voice However,Ed Sheeran,Unknown Album,80.0,167106.0,0.0,2016-03-02,pop
POP02141,Drug Both,Unknown Artist,Certain Happen,75.0,188352.0,0.0,2023-07-09,pop
ELE00478,Fly Same,Martin Garrix,Attorney Minute,56.0,207057.0,,2017-01-26,electronic
ELE00553,Laugh Just,Bonobo,Majority Factor,53.0,237430.0,0.0,2020-05-30,electronic
HIP00476,Bank Admit,Travis Scott,Mean Better,76.0,,1.0,2020-07-30,hip-hop
ELE01234,Still Kid,Aphex Twin,Action Him,42.0,242053.0,1.0,2024-01-04,electronic
ELE01100,Wait Budget,Unknown Artist,Explain Stop,66.0,253186.0,0.0,2019-01-10,electronic
HIP02946,Possible Detail,Drake,Top Human,65.0,234460.0,,2024-08-15,hip-hop
R-N02959,Cultural Just,Jhene Aiko,Politics Power,68.0,255407.0,0.0,2018-06-13,r-n-b
HIP02886,Need Sister,Kendrick Lamar,Notice Summer,65.0,238015.0,0.0,2021-06-25,hip-hop
HIP00090,Glass Field,Kendrick Lamar,Response Me,57.0,202805.0,1.0,2020-02-09,hip-hop
HIP00104,Center Allow,Kendrick Lamar,West Easy,65.0,182097.0,0.0,2019-03-30,hip-hop
ELE00216,Try Rock,Calvin Harris,Factor Him,65.0,208103.0,0.0,2024-09-13,electronic
HIP02930,Tv North,Drake,Bed Suffer,63.0,168239.0,0.0,2022-04-20,hip-hop
ROC00826,Watch Benefit,Radiohead,Development Century,51.0,263419.0,0.0,2019-05-22,rock
POP00558,Eight Choice,Billie Eilish,Term In,77.0,176217.0,1.0,2018-03-30,pop
ELE01241,Theory Until,Aphex Twin,Future Serious,49.0,264371.0,1.0,2024-06-25,electronic
ROC00460,Break Her,Unknown Artist,Local Work,59.0,152023.0,0.0,2022-06-26,
ROC00910,Service Present,Radiohead,Now Cut,,252038.0,0.0,2024-06-15,rock
R-N01227,Air Push,SZA,Whether Heavy,57.0,164881.0,0.0,2015-05-19,r-n-b
ROC00099,Study What,Coldplay,Stuff Agreement,57.0,239799.0,0.0,2024-04-10,
ELE00191,Our Speak,Disclosure,Hope Us,39.0,216585.0,1.0,2024-12-02,electronic
R-N01491,Century Again,Beyonce,Trial Grow,71.0,250254.0,0.0,2018-03-01,r-n-b
ELE01759,Local Prove,Disclosure,Star Add,47.0,240382.0,1.0,2023-09-01,electronic
HIP02736,It Company,Post Malone,To Performance,73.0,176204.0,1.0,2019-03-30,hip-hop
HIP02570,Discover From,Post Malone,School Explain,69.0,248444.0,0.0,2023-03-14,hip-hop
ELE00886,Ten Scene,Aphex Twin,Church Entire,53.0,196688.0,0.0,2023-03-30,electronic
ELE01512,Memory Few,Aphex Twin,City Because,54.0,242647.0,0.0,,electronic
POP00263,But Despite,Harry Styles,Away Over,68.0,186670.0,,2020-11-23,
POP00612,Wish Than,Ariana Grande,Cover Break,76.0,246454.0,0.0,,pop
ELE02617,Painting Identify,Bonobo,Close Six,62.0,213294.0,0.0,2019-03-20,electronic
POP02993,Himself Relate,Dua Lipa,Now It,73.0,217000.0,0.0,,pop
HIP00374,Determine Into,Travis Scott,Far Once,58.0,,1.0,2024-04-03,hip-hop
ROC00242,Before Team,Radiohead,Unknown Album,72.0,225068.0,1.0,2021-06-06,
R-N01985,Case Piece,Ella Mai,Music Enjoy,61.0,246779.0,0.0,2020-06-27,r-n-b
ROC00858,Deal Environmental,Foo Fighters,Science Little,57.0,186752.0,0.0,2016-03-30,rock
R-N00218,Tax Music,H.E.R.,I Pattern,66.0,218496.0,0.0,2023-06-17,r-n-b
ELE02857,Agent Sometimes,Bicep,Animal Add,63.0,257744.0,0.0,,electronic
R-N02592,Simply Item,Jhene Aiko,Or Serve,75.0,173668.0,1.0,2021-11-30,r-n-b
HIP02393,Behind Garden,Drake,I Half,70.0,264436.0,0.0,2022-02-18,hip-hop
ELE00937,Recently Lawyer,Bicep,Per Baby,62.0,196204.0,0.0,,electronic
HIP01235,Order Official,Drake,Hear Bad,62.0,249851.0,0.0,,hip-hop
R-N01688,Significant Fire,Beyonce,West Hotel,61.0,267985.0,0.0,2021-03-30,r-n-b
POP02052,Similar Option,Ariana Grande,Common Close,70.0,221893.0,1.0,,
ROC01984,List On,Radiohead,Account Throw,64.0,167754.0,,2020-02-15,rock
ELE00931,Check Position,Bonobo,There Send,47.0,228438.0,0.0,2021-12-30,electronic
ELE02764,Mother Drop,Four Tet,Account Article,54.0,160064.0,0.0,2018-10-30,electronic
R-N02238,Toward Might,Beyonce,Later Fly,73.0,169065.0,1.0,,r-n-b
HIP00128,Interest Model,Travis Scott,Rise Property,70.0,185097.0,0.0,2022-03-30,hip-hop
HIP00710,He With,Nicki Minaj,Sense Listen,60.0,207301.0,0.0,,hip-hop
ROC02085,Stuff Century,Unknown Artist,Political Indeed,64.0,254817.0,0.0,2021-09-30,rock
R-N00886,Hotel Debate,Beyonce,Job Tell,69.0,266538.0,1.0,2020-03-30,r-n-b
POP02215,Bill Boy,Dua Lipa,Claim Together,76.0,241558.0,1.0,2021-02-05,pop
HIP01471,Little Effort,Drake,Throw Keep,78.0,186187.0,0.0,2015-11-10,hip-hop
POP00013,Feeling Billion,Billie Eilish,Risk Life,62.0,248994.0,0.0,2022-04-15,pop
R-N01854,Act If,H.E.R.,Soldier Major,65.0,160903.0,0.0,,r-n-b
R-N00298,Many Need,The Weeknd,Budget Staff,60.0,195210.0,1.0,,r-n-b
POP01483,Half Attorney,Olivia Rodrigo,Already Sport,72.0,253608.0,1.0,2015-06-30,
POP02297,Lay Hotel,Harry Styles,Include Science,84.0,230511.0,0.0,2024-02-29,pop
HIP01520,Receive Voice,Drake,Better Several,66.0,207653.0,0.0,2017-09-30,hip-hop
ELE01913,Ball Security,Aphex Twin,International Operation,59.0,172731.0,0.0,,electronic
ELE02839,Part Both,Bicep,Skill Special,55.0,171475.0,1.0,2022-06-22,electronic
ELE01222,Adult Will,Aphex Twin,Unknown Album,37.0,178903.0,1.0,2017-08-30,electronic
POP00365,Available Over,Dua Lipa,Suggest Degree,72.0,228188.0,0.0,2015-09-03,
R-N00788,Arrive Late,Jhene Aiko,Factor Exactly,59.0,185524.0,0.0,2024-09-30,r-n-b
ROC00287,Manage Language,The Killers,Rule Long,67.0,249820.0,1.0,,rock
POP00509,Start Something,Olivia Rodrigo,Nice Season,69.0,214080.0,0.0,,pop
ROC02865,War Million,The Killers,Unknown Album,72.0,193808.0,1.0,2023-03-30,
R-N02661,Play Song,H.E.R.,Because Company,75.0,219929.0,0.0,2020-09-19,r-n-b
R-N00393,Hope Put,SZA,Window Goal,60.0,183565.0,1.0,,r-n-b
ROC00695,Return Third,Radiohead,Listen Especially,54.0,222932.0,1.0,2017-08-21,rock
ELE01037,Trade Professor,Calvin Harris,Check Itself,52.0,215195.0,1.0,2020-08-30,electronic
HIP00498,Born Charge,Kendrick Lamar,Recently Thousand,68.0,244690.0,1.0,2021-08-29,hip-hop
ELE01780,See Blue,Aphex Twin,Arm Majority,44.0,197952.0,0.0,2017-07-25,electronic
ROC01679,Key Drop,Foo Fighters,Environmental Participant,55.0,161706.0,0.0,,rock
POP02872,Computer From,Dua Lipa,Rather Watch,61.0,219164.0,1.0,2019-08-02,pop
ELE02465,Produce Baby,Calvin Harris,Water Throw,53.0,188540.0,1.0,2016-08-02,electronic
POP00513,Before Young,Harry Styles,Remain Well,68.0,253684.0,0.0,2024-11-30,pop
HIP00616,Finally Author,Unknown Artist,Dinner Player,63.0,,0.0,2019-04-30,hip-hop
HIP01599,Material Amount,Drake,Onto Wish,78.0,238050.0,0.0,2021-10-25,hip-hop
ELE00181,Exactly Oil,Unknown Artist,Thousand Base,51.0,204519.0,,2021-01-30,electronic
R-N00107,Walk Late,The Weeknd,Pull Mean,80.0,195032.0,0.0,2016-11-30,r-n-b
POP01357,Indeed Enough,Ariana Grande,Parent Team,77.0,193457.0,0.0,,pop
R-N00660,Current Fish,Jhene Aiko,Food Significant,63.0,209073.0,0.0,,r-n-b
ELE02843,Part Kind,Calvin Harris,American Official,50.0,265506.0,0.0,2020-10-06,electronic
R-N00212,Ten Region,SZA,Civil Star,51.0,269816.0,0.0,2017-12-30,r-n-b
ELE00694,Very Feel,Four Tet,Finish See,53.0,237867.0,1.0,2020-11-28,electronic
ELE01842,Southern Education,Four Tet,Manager Begin,48.0,235161.0,1.0,2024-10-29,electronic
ELE00344,Society My,Bonobo,Drug All,55.0,211536.0,0.0,2019-09-30,electronic
ELE01263,Buy Left,Calvin Harris,Because Analysis,53.0,190152.0,0.0,2020-05-26,electronic
R-N02794,Require Sense,H.E.R.,Center Care,71.0,169160.0,0.0,2019-03-30,r-n-b
ELE02649,Today Third,Bicep,Fine Financial,63.0,209323.0,0.0,2024-03-23,electronic
HIP02480,Mother Process,Nicki Minaj,Care Red,83.0,219931.0,0.0,,hip-hop
ELE00184,Popular Task,Calvin Harris,Table Threat,53.0,238807.0,1.0,2018-03-30,electronic
ROC00370,Right Feeling,Coldplay,Rate Man,60.0,,0.0,2017-03-30,rock
HIP01571,Go Ball,Travis Scott,Story Culture,68.0,255733.0,0.0,2022-10-30,hip-hop
POP01665,Front Green,Taylor Swift,Thousand Professor,74.0,264346.0,0.0,2016-08-30,
R-N02636,Product Yeah,Unknown Artist,Course Mission,70.0,163196.0,0.0,2022-09-04,r-n-b
POP00929,Little Their,Taylor Swift,Strategy Main,74.0,176965.0,0.0,2018-06-03,
ROC00479,Effort Serve,Imagine Dragons,Head Explain,64.0,184135.0,,,rock
HIP00361,Unknown Track,Unknown Artist,Church Trade,58.0,227370.0,1.0,,hip-hop
ELE00295,Why Her,Aphex Twin,Leg War,46.0,216658.0,1.0,,electronic
R-N02091,Water Participant,Beyonce,Social Help,64.0,198279.0,0.0,2022-03-12,r-n-b
R-N00430,Performance Player,Jhene Aiko,Live Certainly,76.0,254942.0,0.0,2015-09-10,r-n-b
ROC02348,Similar Particularly,Foo Fighters,Write Result,66.0,204564.0,1.0,2017-10-01,
POP02011,Oil Five,Ed Sheeran,Themselves Who,69.0,197423.0,0.0,2021-08-28,pop
R-N02610,Line Meeting,Frank Ocean,Report Actually,82.0,211042.0,0.0,2016-03-30,r-n-b
ELE00870,Do Soldier,Four Tet,Unknown Album,55.0,252932.0,0.0,2017-06-30,electronic
POP00155,Set Green,Olivia Rodrigo,Really Similar,70.0,216093.0,0.0,2022-03-30,pop
ROC00803,Ball Letter,Arctic Monkeys,New Process,75.0,259598.0,0.0,,
ELE02725,Physical Run,Aphex Twin,About Become,49.0,244371.0,0.0,2018-04-23,electronic
ROC02829,Human Media,Radiohead,First Nothing,53.0,,1.0,2020-10-12,rock
POP00343,Thing Government,Ed Sheeran,Carry Watch,71.0,251607.0,1.0,2016-09-21,pop
HIP02911,Arm Of,Nicki Minaj,Much Push,69.0,211654.0,,2017-10-20,hip-hop
ROC00061,Rise Fire,The Killers,Early Politics,67.0,169788.0,0.0,,rock
R-N00361,Second Order,Ella Mai,However Successful,73.0,175279.0,0.0,2018-12-26,r-n-b
ELE02962,Fight Today,Unknown Artist,Available Protect,44.0,244503.0,1.0,2023-06-30,electronic
ROC02687,Standard Size,The Killers,Employee Age,72.0,220891.0,1.0,2016-02-28,rock
ELE01834,Church Thousand,Unknown Artist,Hotel Explain,68.0,214276.0,0.0,2020-09-18,electronic
